zipcode,superzip,rank,city,state,adultpop,households,college,income,centile
11579,1,6.22455842927536,Sea Cliff,NY,3692,1374,57.69231%,4.879852881466318,49
11580,0,8.14060704285845,Valley Stream,NY,25414,9833,25.24593%,4.570987456854699,49
11581,0,7.603897968521881,Valley Stream,NY,13928,5693,37.40666%,4.621241350223358,49
11590,0,8.029107054619736,Westbury,NY,27682,9968,28.00014%,4.57926092107635,49
11596,0,7.16703787691222,Williston Park,NY,7347,2941,40.16605%,4.77046680413437,49
11598,1,5.817111159963204,Woodmere,NY,8721,3646,58.61713%,4.991084075194337,49
11691,0,9.709477955946982,Far Rockaway,NY,33051,12277,16.33233%,3.770863737247843,49
11692,0,9.83483390921908,Arverne,NY,9293,3753,13.64468%,3.7383570010293274,49
11693,0,9.518339645190858,Far Rockaway,NY,6935,2797,13.2372%,4.02757796075602,49
11694,0,8.039802343736485,Rockaway Park,NY,14207,4648,34.84902%,4.442580665763556,49
11697,0,7.882314918980268,Breezy Point,NY,3168,1206,32.76515%,4.569457305190665,49
11701,0,8.69901462316851,Amityville,NY,17587,5944,18.81503%,4.379493428815525,49
11702,0,7.753623546559746,Babylon,NY,10365,4007,32.40714%,4.63471248323906,49
11703,0,8.40357646462927,North Babylon,NY,11314,4333,21.38059%,4.503067690547218,49
11704,0,8.626406276389554,West Babylon,NY,26943,10120,16.63512%,4.467123127358912,49
11705,0,7.1929342212158,Bayport,NY,5326,2128,37.19489%,4.80057823982991,49
11706,0,8.752581469146884,Bay Shore,NY,38857,14230,17.16808%,4.3844625404449875,49
11709,0,7.718240951959316,Bayville,NY,4972,1878,34.19147%,4.622823446225409,49
11710,0,7.628517626575055,Bellmore,NY,23727,9568,34.05825%,4.666228596057737,49
11713,0,8.339739766019143,Bellport,NY,5486,2168,26.17572%,4.446741234058768,49
11714,0,8.170468578330674,Bethpage,NY,16232,6199,24.23608%,4.575375190855202,49
11715,0,7.647786045440933,Blue Point,NY,3018,1188,37.50829%,4.598979362323364,49
11716,0,8.344742754417545,Bohemia,NY,7318,2750,20.62039%,4.550524013824752,49
11717,0,9.107532151994501,Brentwood,NY,30601,10539,11.2382%,4.3160576242074775,49
11718,1,6.331501849893691,Brightwaters,NY,2091,839,53.56289%,4.898250909463665,49
11719,0,7.807916628926408,Brookhaven,NY,2232,770,29.92831%,4.653626961256286,49
11720,0,8.259975659768276,Centereach,NY,18172,7224,23.02443%,4.549805562344103,49
11721,1,6.306275286948016,Centerport,NY,4381,1794,57.40699%,4.858625653940246,49
11722,0,8.897272113133987,Central Islip,NY,20616,7486,15.12903%,4.347221269509398,49
11724,1,4.736198448394496,Cold Spring Harbor,NY,1994,859,66.14845%,5.187407593312903,49
11725,0,7.411556287811163,Commack,NY,20130,8233,35.96622%,4.7287426527225085,49
11726,0,8.90557995798965,Copiague,NY,11740,4226,13.22828%,4.3837936974983505,49
11727,0,8.247482004285693,Coram,NY,17111,6768,26.14108%,4.49901913571788,49
11729,0,8.509362612301048,Deer Park,NY,19202,7385,19.61254%,4.4763277828497,49
11730,0,7.889084407035514,East Islip,NY,10419,4285,28.88953%,4.632691963446386,49
11731,0,7.32052696227274,East Northport,NY,21429,8689,39.00789%,4.7151996849599955,49
11732,0,7.005789019253503,East Norwich,NY,2828,1083,47.48939%,4.7221804787111,49
11733,1,6.16541785423142,East Setauket,NY,12032,4752,54.12234%,4.946093217396808,49
11735,0,8.173293438966228,Farmingdale,NY,22034,8352,24.68458%,4.567028658304637,49
11738,0,8.197538739721184,Farmingville,NY,10604,4437,23.04791%,4.583652839400715,49
11740,0,7.344719054149673,Greenlawn,NY,6773,2470,38.55013%,4.713217987656317,49
11741,0,8.17103418920548,Holbrook,NY,18358,7475,22.57327%,4.60438547818544,49
11742,0,8.458292083496076,Holtsville,NY,7832,3182,20.41624%,4.491312224639232,49
11743,1,6.472346294500901,Huntington,NY,29016,11280,51.58533%,4.8754415681800785,49
11746,0,7.352441100243583,Huntington Station,NY,42293,16501,39.57393%,4.695671549218215,49
11747,1,6.647688373563329,Melville,NY,11179,4308,47.91126%,4.86445432712686,49
11751,0,8.164794804244766,Islip,NY,10072,3998,25.53614%,4.55438339488504,49
11752,0,8.576216531865699,Islip Terrace,NY,6347,2540,15.3931%,4.518401434108064,49
11753,1,5.53338948872752,Jericho,NY,8062,3391,61.2131%,5.0264705847855495,49
11754,0,7.690286020676768,Kings Park,NY,12910,4907,30.23238%,4.699664578583043,49
11755,0,8.016317898503415,Lake Grove,NY,7768,3188,29.37693%,4.561743970091724,49
11756,0,8.27715777243181,Levittown,NY,29345,11678,21.60164%,4.566077320661928,49
11757,0,8.641532465671846,Lindenhurst,NY,31021,11905,16.19226%,4.467708451106128,49
11758,0,7.7279755421055585,Massapequa,NY,38133,15059,29.93995%,4.6877809779240325,49
11762,0,7.580189417944541,Massapequa Park,NY,16751,6871,31.84288%,4.719850635821045,49
11763,0,8.54849804124465,Medford,NY,15672,6251,15.95202%,4.5225145091487375,49
11764,0,7.254177846456518,Miller Place,NY,7008,3015,37.99943%,4.762342296692473,49
11765,1,null,Mill Neck,NY,480,187,52.08333%,5.236318018979015,49
11766,0,7.406103381237015,Mount Sinai,NY,5883,2502,34.30223%,4.754951333297407,49
11767,0,7.340186835320115,Nesconset,NY,9128,3802,36.74408%,4.742411563101565,49
11768,1,6.429719478039138,Northport,NY,15495,6084,50.83575%,4.900706582323152,49
11769,0,7.683403681053826,Oakdale,NY,6878,2629,31.30271%,4.685092578731769,49
11770,0,null,Ocean Beach,NY,137,47,24.81752%,4.372900745125566,49
11771,1,6.566672429803241,Oyster Bay,NY,6734,2540,48.9902%,4.8792167155264075,49
11772,0,8.698180525197055,Patchogue,NY,28474,10397,18.77151%,4.381065297737567,49
11776,0,8.285008895449879,Port Jefferson Station,NY,15169,5814,24.2666%,4.51444329684221,49
11777,0,6.731018100482083,Port Jefferson,NY,6522,2266,54.93714%,4.726092289611312,49
11778,0,8.599694412927981,Rocky Point,NY,7335,2989,21.51329%,4.3822914746006925,49
11779,0,8.467582690862903,Ronkonkoma,NY,26656,10145,19.21519%,4.5091172203866865,49
11780,0,7.29505641646263,Saint James,NY,10281,3961,37.44772%,4.750393708484441,49
11782,0,7.422971251049421,Sayville,NY,10509,4137,35.63612%,4.730035637577596,49
11783,0,7.700747794511798,Seaford,NY,15004,5999,30.81845%,4.685768124108057,49
11784,0,8.838986793496787,Selden,NY,16709,6691,14.47124%,4.395585792405573,49
11786,0,7.353081920515432,Shoreham,NY,3862,1659,38.19265%,4.716499552560127,49
11787,0,7.436617265234227,Smithtown,NY,24500,9521,35.79184%,4.722366382821583,49
11788,0,7.362645270417825,Hauppauge,NY,11641,4571,38.87123%,4.70251556609386,49
11789,0,8.484669999710677,Sound Beach,NY,4828,1988,23.42585%,4.4147191140494755,49
11790,1,6.484635235635252,Stony Brook,NY,10042,3999,55.96495%,4.812817488234834,49
11791,1,6.082218910376446,Syosset,NY,16699,7002,56.06923%,4.943701016535805,49
11792,0,7.671826797878781,Wading River,NY,4741,1961,35.14027%,4.626593068588885,49
11793,0,7.477604243197589,Wantagh,NY,22288,9106,35.72775%,4.70589115557744,49
11795,0,7.884199933676039,West Islip,NY,17925,7187,27.46443%,4.659229301962362,49
11796,0,8.021256180143997,West Sayville,NY,2624,1006,27.13415%,4.597965695861463,49
11797,1,4.948759890378168,Woodbury,NY,6411,2317,58.00967%,5.206989048599093,49
11798,0,9.065198986306513,Wyandanch,NY,8645,3228,14.48236%,4.2642816920419495,49
11801,0,8.20303024171486,Hicksville,NY,27860,10433,24.94616%,4.546483204483618,49
11803,0,6.683360945766275,Plainview,NY,19433,7947,47.23409%,4.860176679090848,49
11804,1,6.391917113392602,Old Bethpage,NY,3468,1448,52.16263%,4.898250909463665,49
11901,0,9.317938382574201,Riverhead,NY,16022,5611,15.11671%,4.097747432552662,49
11930,0,7.9017475185201445,Amagansett,NY,933,313,39.7642%,4.423162579906454,49
11932,0,7.363913501405819,Bridgehampton,NY,1127,410,46.05146%,4.582904331437057,49
11933,0,8.69433468816865,Calverton,NY,4100,1544,21.17073%,4.330066407409718,49
11934,0,8.449342524508063,Center Moriches,NY,4491,1708,23.24649%,4.4414107226404,49
11935,0,7.7458682297922685,Cutchogue,NY,2461,967,38.846%,4.524203159596929,49
11937,0,7.979338895262328,East Hampton,NY,9542,3375,37.7489%,4.4222053023037615,49
11939,0,8.621373010325902,East Marion,NY,576,235,27.08333%,4.239164416406063,49
11940,0,8.082093278178382,East Moriches,NY,2912,1185,28.64011%,4.541381250507649,49
11941,0,8.223627175805483,Eastport,NY,1560,623,27.88461%,4.4784674250970795,49
11942,0,8.110727582974489,East Quogue,NY,2781,1063,28.83855%,4.520424494938009,49
11944,0,8.917042560738766,Greenport,NY,2653,900,22.99284%,4.139706794247773,49
11946,0,8.509564164251746,Hampton Bays,NY,9081,3322,25.94428%,4.343355190644693,49
11947,0,null,Jamesport,NY,169,74,20.71006%,4.64230121727629,49
11948,0,7.63433723562832,Laurel,NY,628,247,40.28662%,4.556087919160832,49
11949,0,8.0959035329611,Manorville,NY,7749,3081,25.64202%,4.58729354678555,49
11950,0,9.367087677650707,Mastic,NY,8541,3743,8.60555%,4.241386750770818,49
11951,0,9.41979059615839,Mastic Beach,NY,7678,3090,9.10393%,4.199273634821754,49
11952,0,8.146419323098003,Mattituck,NY,3319,1391,33.71497%,4.404159632780838,49
11953,0,8.65591111072806,Middle Island,NY,8359,3202,20.25362%,4.375816013630917,49
11954,0,8.777555453213056,Montauk,NY,2796,1001,24.78541%,4.190028157146806,49
11955,0,8.05356916913454,Moriches,NY,2152,769,28.76394%,4.553351174488144,49
11956,0,null,New Suffolk,NY,264,86,28.78788%,4.585681509404229,49
11957,0,8.351846738828245,Orient,NY,539,202,38.77551%,4.141995188475867,49
11958,0,null,Peconic,NY,358,134,25.41899%,4.315621038302267,49
11959,0,7.444248649496705,Quogue,NY,774,296,44.83204%,4.5688743910878475,49
11960,1,6.489204931325317,Remsenburg,NY,596,237,53.35571%,4.8473686341373305,49
11961,0,8.74909824839902,Ridge,NY,8757,3191,18.59084%,4.3560334704827905,49
11962,0,null,Sagaponack,NY,306,109,54.24837%,4.633861621884919,49
11963,0,7.736743682453495,Sag Harbor,NY,4961,1762,39.93146%,4.509750320168475,49
11964,0,8.234830280442056,Shelter Island,NY,910,329,36.48352%,4.286826136354323,49
11965,0,7.215239978730097,Shelter Island Heights,NY,836,330,49.88038%,4.589474348275712,49
11967,0,9.064620717626777,Shirley,NY,14776,6073,11.47807%,4.334807005318753,49
11968,0,7.9714309977693505,Southampton,NY,8401,2934,36.00762%,4.462971281631713,49
11970,0,null,South Jamesport,NY,202,77,30.69307%,4.27173760492953,49
11971,0,8.248529124800218,Southold,NY,4187,1694,30.42751%,4.412676346511484,49
11972,0,8.128585200374497,Speonk,NY,536,192,28.54477%,4.5166886379172775,49
11975,0,null,Wainscott,NY,326,103,40.18405%,4.32720435758736,49
11976,0,7.216709486709457,Water Mill,NY,1452,492,44.76584%,4.674436886647079,49
11977,0,7.129297548929373,Westhampton,NY,1490,577,46.51007%,4.687443941484073,49
11978,0,7.994294986415977,Westhampton Beach,NY,2680,953,33.69403%,4.4936100478791525,49
11980,0,8.272826003650401,Yaphank,NY,3154,955,22.76474%,4.54721782175881,49
12008,0,null,Alplaus,NY,355,164,30.42254%,4.519926300609929,49
12009,0,7.96346006663897,Altamont,NY,5298,2114,35.76821%,4.47088399428869,49
12010,0,9.449042262206245,Amsterdam,NY,19837,7529,15.40556%,4.00335984742476,49
12015,0,8.878218658092228,Athens,NY,2003,788,22.11682%,4.191453123967805,49
12017,0,null,Austerlitz,NY,217,80,29.95392%,4.128923106908514,49
12018,0,8.352790135124629,Averill Park,NY,5124,2180,26.38564%,4.433617634742698,49
12019,0,7.51479976048867,Ballston Lake,NY,9146,3879,43.93177%,4.5506620453049145,49
12020,0,8.511175119090675,Ballston Spa,NY,18592,7617,27.1676%,4.3146599848143214,49
12022,0,9.442404020664952,Berlin,NY,518,220,14.28571%,4.042171933965398,49
12023,0,9.079889942592118,Berne,NY,1490,598,16.51007%,4.205572232417974,49
12025,0,9.46412951340478,Broadalbin,NY,3827,1582,12.7515%,4.074855885638239,49
12027,0,7.742835955430749,Burnt Hills,NY,2491,1105,38.69932%,4.528659591385689,49
12028,0,9.345745008982385,Buskirk,NY,651,298,19.81567%,3.931755041997565,49
12029,0,7.720461694599722,Canaan,NY,813,309,43.29643%,4.454737220223275,49
12031,0,null,Carlisle,NY,94,41,17.02128%,4.120105384561039,49
12032,0,9.674388804183245,Caroga Lake,NY,615,236,14.63415%,3.8643542921974783,49
12033,0,8.229511118964457,Castleton on Hudson,NY,5455,2234,28.87259%,4.455952402729445,49
12035,0,9.370842268630211,Central Bridge,NY,817,332,19.33905%,3.9296245847434648,49
12036,0,null,Charlotteville,NY,159,65,9.43396%,3.768481680174305,49
12037,0,8.643825842349603,Chatham,NY,2830,1079,27.98586%,4.200665866174998,49
12041,0,null,Clarksville,NY,27,7,0%,4.046685008671542,49
12042,0,9.505395198757377,Climax,NY,511,218,14.48141%,3.9968943441685263,49
12043,0,8.875426919818963,Cobleskill,NY,4722,1757,25.15883%,4.1106305558877265,49
12045,0,null,Coeymans,NY,487,218,18.48049%,4.0864770275090585,49
12046,0,8.649974302650056,Coeymans Hollow,NY,562,243,17.61566%,4.434532980516925,49
12047,0,9.221577003902171,Cohoes,NY,12627,4550,18.08822%,4.0727425770520655,49
12051,0,9.439545514668987,Coxsackie,NY,3728,1017,12.25858%,4.103162569070027,49
12052,0,8.946244609330543,Cropseyville,NY,677,282,17.13442%,4.269837719581962,49
12053,0,8.457018468380168,Delanson,NY,3055,1319,24.41899%,4.411248729750493,49
12054,0,6.899723107284872,Delmar,NY,11371,4500,55.0963%,4.649169846376133,49
12056,0,8.246433786160365,Duanesburg,NY,1559,656,22.45029%,4.567571844078591,49
12057,0,8.98594603876032,Eagle Bridge,NY,1169,509,21.12917%,4.141309251702196,49
12058,0,9.397566548103592,Earlton,NY,992,417,10.8871%,4.165529074752788,49
12059,0,8.484049972822984,East Berne,NY,1166,484,24.35677%,4.39532778091301,49
12060,0,8.166500319155052,East Chatham,NY,959,374,37.85193%,4.300467413090856,49
12061,0,7.84971375760487,East Greenbush,NY,5498,2139,36.64969%,4.514400263598585,49
12062,0,8.765458531504226,East Nassau,NY,1159,483,24.76273%,4.198016953799926,49
12063,0,null,East Schodack,NY,110,47,32.72727%,4.432918754851818,49
12064,0,null,East Worcester,NY,328,127,16.76829%,3.8175808887479845,49
12065,0,7.44716835960004,Clifton Park,NY,26763,10575,46.01128%,4.5466911357858155,49
12066,0,9.123910643977796,Esperance,NY,1272,528,17.53145%,4.148766930946369,49
12067,0,8.470730317005897,Feura Bush,NY,1258,517,21.14467%,4.469986228630344,49
12068,0,9.539572174084759,Fonda,NY,2642,1089,13.62604%,4.001352792826241,49
12070,0,9.091444217032327,Fort Johnson,NY,959,412,14.59854%,4.246172689869045,49
12071,0,null,Fultonham,NY,201,80,16.41791%,3.936027967006599,49
12072,0,9.429475901892854,Fultonville,NY,1659,653,13.92405%,4.060035513737768,49
12074,0,8.792549614177382,Galway,NY,2160,913,23.42593%,4.216278231328663,49
12075,0,8.277411998949004,Ghent,NY,2216,846,32.98737%,4.337613172505941,49
12076,0,9.696340374306518,Gilboa,NY,888,376,13.06306%,3.9027487319966516,49
12077,0,7.335633981927201,Glenmont,NY,3548,1555,46.30778%,4.59001878096741,49
12078,0,9.720225553665117,Gloversville,NY,16404,6264,12.90539%,3.8885531299899267,49
12083,0,8.94819608331224,Greenville,NY,2141,818,21.06492%,4.169034198509769,49
12084,0,7.616283561580385,Guilderland,NY,3293,1052,47.8591%,4.4196898856122955,49
12086,0,8.719317375506371,Hagaman,NY,1098,437,22.95082%,4.274489724609188,49
12087,0,null,Hannacroix,NY,405,176,22.96296%,4.1802164012960645,49
12090,0,9.159257581746866,Hoosick Falls,NY,4180,1719,18.34928%,4.105277248689783,49
12092,0,9.548953173096507,Howes Cave,NY,664,299,15.21084%,3.9433542166070987,49
12093,0,9.356775650205728,Jefferson,NY,999,400,18.81882%,3.957072849981855,49
12094,0,9.085003880664885,Johnsonville,NY,1415,578,14.77032%,4.245760649313671,49
12095,0,9.47262771040802,Johnstown,NY,8661,3198,15.54093%,3.984177141515265,49
12106,0,8.009363076630045,Kinderhook,NY,1640,629,37.31707%,4.412406944046216,49
12108,0,null,Lake Pleasant,NY,327,124,19.26606%,3.950098640152367,49
12110,0,7.878912912297133,Latham,NY,13202,5233,38.99409%,4.454402876104268,49
12115,0,null,Malden Bridge,NY,152,72,37.5%,4.393309616756773,49
12116,0,9.526464118059266,Maryland,NY,1297,504,15.1889%,3.9601929773180986,49
12117,0,9.68601538845915,Mayfield,NY,2207,916,11.7807%,3.9538677727379516,49
12118,0,9.115260165725912,Mechanicville,NY,8004,3108,16.44178%,4.1831521306491695,49
12120,0,null,Medusa,NY,385,163,20.77922%,4.240841023112499,49
12121,0,8.918784137975802,Melrose,NY,1310,571,13.74046%,4.364935026741624,49
12122,0,9.475776835480644,Middleburgh,NY,3042,1184,14.62853%,4.010897914936218,49
12123,0,8.742414582525413,Nassau,NY,3635,1495,22.64099%,4.267915863617532,49
12125,0,8.701845363548474,New Lebanon,NY,1012,388,28.75494%,4.136410742422253,49
12130,0,9.386979145634639,Niverville,NY,653,245,10.41348%,4.184367760233074,49
12131,0,null,North Blenheim,NY,176,70,15.90909%,4.190166732149232,49
12134,0,9.28618968425962,Northville,NY,1847,773,17.54196%,4.047484758707114,49
12136,0,7.532623618788788,Old Chatham,NY,665,253,40.30075%,4.604778009096786,49
12137,0,9.072686206677387,Pattersonville,NY,921,391,15.30945%,4.239767552037602,49
12138,0,9.043931533642278,Petersburg,NY,2445,1034,19.0184%,4.161298601146183,49
12139,0,null,Piseco,NY,213,95,25.35211%,4.041919399442956,49
12140,0,8.661985936317778,Poestenkill,NY,909,372,18.0418%,4.419894510077766,49
12143,0,8.798303718484979,Ravena,NY,3595,1460,17.10709%,4.361303894203375,49
12144,0,8.747510946478448,Rensselaer,NY,12697,4843,24.5176%,4.217107473983324,49
12147,0,null,Rensselaerville,NY,356,132,34.26966%,4.337220150105729,49
12148,0,7.098375638590786,Rexford,NY,2001,854,48.52574%,4.669299248308842,49
12149,0,9.538492376981678,Richmondville,NY,1322,520,14.52345%,3.9735120065023466,49
12150,0,8.946114375560743,Rotterdam Junction,NY,607,274,16.30972%,4.289626628702932,49
12151,0,null,Round Lake,NY,460,178,31.52174%,4.252537062875691,49
12153,0,8.295798110636145,Sand Lake,NY,618,262,23.78641%,4.5166886379172775,49
12154,0,9.012133305952004,Schaghticoke,NY,1747,740,17.17229%,4.229006565465497,49
12155,0,9.5620530240851,Schenevus,NY,1175,486,15.91489%,3.9107147500351243,49
12156,0,8.880863609867356,Schodack Landing,NY,575,245,19.47826%,4.256251087572062,49
12157,0,9.177920480720072,Schoharie,NY,2662,1092,16.19083%,4.153872425956463,49
12158,0,8.846209127360996,Selkirk,NY,3713,1554,19.01427%,4.288424769868227,49
12159,1,6.516193076042964,Slingerlands,NY,5339,2088,58.66267%,4.765109791888915,49
12160,0,9.298534382712099,Sloansville,NY,740,312,11.62162%,4.203737536578872,49
12164,0,null,Speculator,NY,339,128,19.17404%,3.929932862171619,49
12165,0,null,Spencertown,NY,171,70,36.25731%,4.275526581100389,49
12166,0,9.567175303116281,Sprakers,NY,1022,428,11.83953%,4.038491590039933,49
12167,0,9.49521851709523,Stamford,NY,1788,645,17.11409%,3.9168756124628037,49
12168,0,9.028818495352793,Stephentown,NY,1442,597,24.0638%,4.026598948300235,49
12169,0,null,Stephentown,NY,104,48,39.42308%,4.170166065442563,49
12170,0,9.127176130715414,Stillwater,NY,3361,1493,14.60875%,4.2232375055208164,49
12173,0,8.848939995030118,Stuyvesant,NY,1596,691,23.05764%,4.186317817043543,49
12175,0,9.624699147254466,Summit,NY,690,219,11.88406%,3.995884811054311,49
12176,0,null,Surprise,NY,101,39,8.91089%,4.286826136354323,49
12180,0,8.822764296703758,Troy,NY,32700,12100,25.56881%,4.137705570716645,49
12182,0,9.429716836721148,Troy,NY,9558,3630,12.90019%,4.0898539946990295,49
12183,0,9.765374250406493,Troy,NY,1588,575,11.20907%,3.906068914959121,49
12184,0,8.412943170042439,Valatie,NY,5024,1976,27.34873%,4.375635127439034,49
12185,0,8.875007486048396,Valley Falls,NY,1323,595,22.52457%,4.182633483914978,49
12186,0,7.738052297689316,Voorheesville,NY,4541,1984,40.87206%,4.491107023018394,49
12187,0,null,Warnerville,NY,438,203,16.21004%,3.7772581667073637,49
12188,0,8.801168401936692,Waterford,NY,7241,2880,19.59674%,4.3024340340203135,49
12189,0,9.114379980830272,Watervliet,NY,11224,3979,21.81041%,4.03169314826608,49
12190,0,9.73186851887531,Wells,NY,551,200,12.52269%,3.8925343288442837,49
12192,0,8.998013113095823,West Coxsackie,NY,1568,601,20.98214%,4.138998565210528,49
12193,0,8.704999678440762,Westerlo,NY,1537,608,22.64151%,4.290558477340036,49
